7089	6093438	6094352
3078	2501701	2502687
5081	4278994	4279970
1070	825230	826244
3079	2502687	2503295
5082	4279970	4280801
1071	826244	827217
5083	4280801	4281725
1072	827217	828235
5084	4281725	4282791
1073	828235	828515
5085	4282791	4283655
1074	828515	829546
5086	4283655	4284585
1075	829546	829819
5087	4284585	4285625
7090	6094352	6095253
1076	829819	830833
5088	4285625	4286464
7091	6095253	6095796
1077	830833	831102
3080	2503295	2504215
5089	4286464	4287310
7092	6095796	6096756
1078	831102	831450
3081	2504215	2505158
7093	6096756	6097733
1079	831450	832086
3082	2505158	2506179
7094	6097733	6098696
3083	2506179	2507171
7095	6098696	6099537
3084	2507171	2508091
7096	6099537	6100518
3085	2508091	2509064
7097	6100518	6101322
3086	2509064	2509425
7098	6101322	6101842
3087	2509425	2510242
5090	4287310	4288342
7099	6101842	6102363
3088	2510242	2511183
5091	4288342	4289145
1080	832086	833110
3089	2511183	2512230
5092	4289145	4290122
1081	833110	833461
5093	4290122	4290859
1082	833461	834412
5094	4290859	4291842
1083	834412	835421
5095	4291842	4292765
1084	835421	835933
5096	4292765	4293790
1085	835933	836733
5097	4293790	4294806
1086	836733	837760
5098	4294806	4295757
1087	837760	838012
3090	2512230	2513212
5099	4295757	4296667
1088	838012	838910
3091	2513212	2513989
1089	838910	839607
3092	2513989	2514812
3093	2514812	2515821
3094	2515821	2516833
3095	2516833	2517871
3096	2517871	2518816
3097	2518816	2519762
3098	2519762	2520736
1090	839607	840195
3099	2520736	2521694
1091	840195	841158
1092	841158	842166
1093	842166	842551
1094	842551	842837
1095	842837	843840
1096	843840	844177
1097	844177	845058
1098	845058	845933
1099	845933	846233
7100	6102363	6102893
7101	6102893	6103848
7102	6103848	6104384
7103	6104384	6104910
7104	6104910	6105858
7105	6105858	6106742
7106	6106742	6107637
7107	6107637	6108423
7108	6108423	6109331
5100	4296667	4297691
7109	6109331	6109665
5101	4297691	4298716
5102	4298716	4299478
5103	4299478	4300128
5104	4300128	4300931
5105	4300931	4301355
5106	4301355	4302125
5107	4302125	4303081
7110	6109665	6110184
5108	4303081	4304108
7111	6110184	6111101
3100	2521694	2522682
5109	4304108	4304727
7112	6111101	6112082
3101	2522682	2523687
7113	6112082	6113071
3102	2523687	2524525
7114	6113071	6113589
10	6069	6486
3103	2524525	2525480
7115	6113589	6114126
11	6486	6919
3104	2525480	2526316
7116	6114126	6114662
12	6919	7371
3105	2526316	2526754
7117	6114662	6115208
13	7371	8045
3106	2526754	2527578
7118	6115208	6115751
14	8045	8657
3107	2527578	2528416
5110	4304727	4305545
7119	6115751	6116739
15	8657	9218
3108	2528416	2529017
5111	4305545	4306586
16	9218	9793
1100	846233	846499
3109	2529017	2529870
5112	4306586	4307614
17	9793	10551
1101	846499	847499
5113	4307614	4308632
18	10551	11173
1102	847499	848586
5114	4308632	4309650
19	11173	11843
1103	848586	849660
5115	4309650	4310584
1104	849660	850138
5116	4310584	4311263
1105	850138	851109
5117	4311263	4311970
7120	6116739	6117730
1106	851109	852123
5118	4311970	4312812
7121	6117730	6118741
1107	852123	852693
3110	2529870	2530798
5119	4312812	4313259
7122	6118741	6119629
1108	852693	853280
3111	2530798	2531671
7123	6119629	6120168
1109	853280	854237
3112	2531671	2532689
7124	6120168	6120716
20	11843	12311
3113	2532689	2533728
7125	6120716	6121259
21	12311	12854
3114	2533728	2534682
7126	6121259	6122294
22	12854	13413
3115	2534682	2535650
7127	6122294	6123306
23	13413	13970
3116	2535650	2536654
7128	6123306	6124215
24	13970	14750
3117	2536654	2537750
5120	4313259	4314270
7129	6124215	6125208
25	14750	15291
3118	2537750	2538742
5121	4314270	4315317
26	15291	15521
1110	854237	854710
3119	2538742	2539766
5122	4315317	4316317
27	15521	16110
1111	854710	854996
5123	4316317	4317329
28	16110	16821
1112	854996	856011
5124	4317329	4318357
29	16821	17601
1113	856011	856976
5125	4318357	4319367
1114	856976	857570
5126	4319367	4320329
1115	857570	858198
5127	4320329	4321327
7130	6125208	6125753
1116	858198	859123
5128	4321327	4321783
7131	6125753	6126119
1117	859123	859496
3120	2539766	2540259
5129	4321783	4322697
7132	6126119	6126666
1118	859496	860336
3121	2540259	2541223
7133	6126666	6127625
1119	860336	861198
3122	2541223	2542232
7134	6127625	6128124
30	17601	18071
3123	2542232	2542572
7135	6128124	6128664
31	18071	18393
3124	2542572	2543407
7136	6128664	6129390
32	18393	18964
3125	2543407	2544225
7137	6129390	6130295
33	18964	19546
3126	2544225	2544979
7138	6130295	6131287
34	19546	20299
3127	2544979	2545993
5130	4322697	4323388
7139	6131287	6132303
35	20299	21227
3128	2545993	2546996
5131	4323388	4324132
36	21227	21913
1120	861198	861823
3129	2546996	2548009
5132	4324132	4324920
37	21913	22540
1121	861823	862910
5133	4324920	4325950
38	22540	23059
1122	862910	863492
5134	4325950	4326932
39	23059	23971
1123	863492	864059
5135	4326932	4327940
1124	864059	865062
5136	4327940	4328873
1125	865062	865610
5137	4328873	4329844
7140	6132303	6133195
1126	865610	866215
5138	4329844	4330794
7141	6133195	6134146
1127	866215	866749
3130	2548009	2549028
5139	4330794	4331806
7142	6134146	6135131
1128	866749	867002
3131	2549028	2550052
7143	6135131	6135589
1129	867002	867693
3132	2550052	2551026
7144	6135589	6136554
40	23971	24577
3133	2551026	2552071
7145	6136554	6137090
41	24577	25161
3134	2552071	2553059
7146	6137090	6137641
42	25161	25941
3135	2553059	2554061
7147	6137641	6138167
43	25941	26189
3136	2554061	2555061
7148	6138167	6138707
44	26189	26589
3137	2555061	2555983
5140	4331806	4332748
7149	6138707	6139695
45	26589	27149
3138	2555983	2556834
5141	4332748	4333770
46	27149	27870
1130	867693	868633
3139	2556834	2557667
5142	4333770	4334750
47	27870	28285
1131	868633	869680
5143	4334750	4335654
48	28285	28538
1132	869680	870250
5144	4335654	4336199
49	28538	29066
1133	870250	871240
5145	4336199	4336995
1134	871240	871836
5146	4336995	4337928
1135	871836	872279
5147	4337928	4338946
7150	6139695	6140709
1136	872279	873220
5148	4338946	4339900
7151	6140709	6141663
1137	873220	874208
3140	2557667	2558675
5149	4339900	4340889
7152	6141663	6142677
1138	874208	874793
3141	2558675	2559677
7153	6142677	6143427
1139	874793	875666
3142	2559677	2560693
7154	6143427	6144402
50	29066	29550
3143	2560693	2561700
7155	6144402	6144947
51	29550	30251
3144	2561700	2562711
7156	6144947	6145492
52	30251	30776
3145	2562711	2563706
7157	6145492	6146058
53	30776	31118
3146	2563706	2564754
7158	6146058	6147036
54	31118	31670
3147	2564754	2565272
5150	4340889	4341684
7159	6147036	6147991
55	31670	32048
3148	2565272	2566114
5151	4341684	4342688
56	32048	32497
1140	875666	876691
3149	2566114	2567082
5152	4342688	4343469
57	32497	33115
1141	876691	877337
5153	4343469	4343890
58	33115	33650
1142	877337	878208
5154	4343890	4344458
59	33650	34394
1143	878208	878823
5155	4344458	4345082
1144	878823	879779
5156	4345082	4346142
1145	879779	880611
5157	4346142	4347139
7160	6147991	6148961
1146	880611	881486
5158	4347139	4348171
7161	6148961	6149519
1147	881486	882481
3150	2567082	2568125
5159	4348171	4348910
7162	6149519	6150478
1148	882481	883511
3151	2568125	2568872
7163	6150478	6151014
1149	883511	884231
3152	2568872	2569906
7164	6151014	6152009
60	34394	34977
3153	2569906	2570828
7165	6152009	6153127
61	34977	35646
3154	2570828	2571743
7166	6153127	6154044
62	35646	36353
3155	2571743	2572742
7167	6154044	6155053
63	36353	36886
3156	2572742	2573756
7168	6155053	6156056
64	36886	37455
3157	2573756	2574771
5160	4348910	4350023
7169	6156056	6157071
65	37455	38156
3158	2574771	2575490
5161	4350023	4350951
66	38156	38951
1150	884231	885031
3159	2575490	2576545
5162	4350951	4351414
67	38951	39535
1151	885031	885434
5163	4351414	4352246
68	39535	40401
1152	885434	886325
5164	4352246	4353280
69	40401	41026
1153	886325	887311
5165	4353280	4354304
1154	887311	887710
5166	4354304	4355346
1155	887710	888752
5167	4355346	4356122
7170	6157071	6157608
1156	888752	889340
5168	4356122	4357151
7171	6157608	6158562
1157	889340	890202
3160	2576545	2577597
5169	4357151	4358181
7172	6158562	6159110
1158	890202	891140
3161	2577597	2578590
7173	6159110	6160123
1159	891140	892112
3162	2578590	2579608
7174	6160123	6161129
70	41026	41574
3163	2579608	2580641
7175	6161129	6161992
71	41574	42242
3164	2580641	2581694
7176	6161992	6162870
72	42242	42790
3165	2581694	2582029
7177	6162870	6163837
73	42790	43203
3166	2582029	2582878
7178	6163837	6164785
74	43203	43803
3167	2582878	2583885
5170	4358181	4359165
7179	6164785	6165630
75	43803	44504
3168	2583885	2584967
5171	4359165	4359842
76	44504	45152
1160	892112	892387
3169	2584967	2585791
5172	4359842	4360846
77	45152	45864
1161	892387	893357
5173	4360846	4361871
78	45864	46342
1162	893357	893913
5174	4361871	4362722
79	46342	46761
1163	893913	894945
5175	4362722	4363719
1164	894945	895933
5176	4363719	4364206
1165	895933	896847
5177	4364206	4365032
7180	6165630	6166635
1166	896847	897397
5178	4365032	4365997
7181	6166635	6167644
1167	897397	898365
3170	2585791	2586637
5179	4365997	4367029
7182	6167644	6168655
1168	898365	898901
3171	2586637	2587484
7183	6168655	6169572
1169	898901	899846
3172	2587484	2588328
7184	6169572	6170021
80	46761	47436
3173	2588328	2589095
7185	6170021	6171047
81	47436	48117
3174	2589095	2590115
7186	6171047	6172012
82	48117	48815
3175	2590115	2591087
7187	6172012	6172983
83	48815	49370
3176	2591087	2592080
7188	6172983	6173955
84	49370	50162
3177	2592080	2593111
5180	4367029	4368025
7189	6173955	6174934
85	50162	50916
3178	2593111	2594149
5181	4368025	4369096
86	50916	51715
1170	899846	900847
3179	2594149	2595145
5182	4369096	4370124
87	51715	52347
1171	900847	901319
5183	4370124	4371156
88	52347	52768
1172	901319	902076
5184	4371156	4372146
89	52768	53343
1173	902076	902362
5185	4372146	4373197
1174	902362	903403
5186	4373197	4373968
1175	903403	904380
5187	4373968	4374676
7190	6174934	6175904
1176	904380	905304
5188	4374676	4375703
7191	6175904	6176885
1177	905304	905571
3180	2595145	2595998
5189	4375703	4376805
7192	6176885	6177890
1178	905571	906328
3181	2595998	2596998
7193	6177890	6178673
1179	906328	906961
3182	2596998	2597836
7194	6178673	6179645
90	53343	53996
3183	2597836	2598676
7195	6179645	6180687
91	53996	54607
3184	2598676	2599300
7196	6180687	6181697
92	54607	55055
3185	2599300	2600316
7197	6181697	6182494
93	55055	55599
3186	2600316	2601230
7198	6182494	6183507
94	55599	56316
3187	2601230	2602134
5190	4376805	4377494
7199	6183507	6184478
95	56316	57048
3188	2602134	2602690
5191	4377494	4378311
96	57048	57761
1180	906961	907570
3189	2602690	2603703
5192	4378311	4379087
97	57761	58565
1181	907570	908457
5193	4379087	4380137
98	58565	58955
1182	908457	909079
5194	4380137	4380963
99	58955	59570
1183	909079	909663
5195	4380963	4381875
1184	909663	909927
5196	4381875	4382376
1185	909927	910685
5197	4382376	4383360
1186	910685	911038
5198	4383360	4384328
1187	911038	911547
3190	2603703	2604477
5199	4384328	4385326
1188	911547	912520
3191	2604477	2604864
1189	912520	912870
3192	2604864	2605711
3193	2605711	2606532
3194	2606532	2607376
3195	2607376	2607632
3196	2607632	2608541
3197	2608541	2609185
3198	2609185	2610215
1190	912870	913685
3199	2610215	2611228
1191	913685	914681
1192	914681	915597
1193	915597	915826
1194	915826	916813
1195	916813	918211
1196	918211	919187
1197	919187	919644
1198	919644	920259
1199	920259	921237
7200	6184478	6185420
7201	6185420	6186241
7202	6186241	6187208
7203	6187208	6188183
7204	6188183	6189103
7205	6189103	6190145
7206	6190145	6191016
7207	6191016	6191993
7208	6191993	6192934
5200	4385326	4385562
7209	6192934	6193862
5201	4385562	4386962
5202	4386962	4388003
5203	4388003	4389039
5204	4389039	4390048
5205	4390048	4390996
5206	4390996	4391777
5207	4391777	4392830
7210	6193862	6194779
5208	4392830	4393895
7211	6194779	6195715
3200	2611228	2612243
5209	4393895	4394953
7212	6195715	6196671
3201	2612243	2613071
7213	6196671	6197651
3202	2613071	2614109
7214	6197651	6198616
3203	2614109	2614951
7215	6198616	6199600
3204	2614951	2616023
7216	6199600	6200592
3205	2616023	2616859
7217	6200592	6200915
3206	2616859	2617912
7218	6200915	6201790
3207	2617912	2618761
5210	4394953	4395922
7219	6201790	6202638
3208	2618761	2619776
5211	4395922	4396789
1200	921237	921869
3209	2619776	2620796
5212	4396789	4397829
1201	921869	922861
5213	4397829	4398865
1202	922861	923836
5214	4398865	4399912
1203	923836	924392
5215	4399912	4400936
1204	924392	925009
5216	4400936	4401972
1205	925009	925968
5217	4401972	4403020
7220	6202638	6203465
1206	925968	926978
5218	4403020	4404008
7221	6203465	6204185
1207	926978	927725
3210	2620796	2621827
5219	4404008	4404991
7222	6204185	6204989
1208	927725	928737
3211	2621827	2622644
7223	6204989	6205944
1209	928737	929697
3212	2622644	2623489
7224	6205944	6206902
3213	2623489	2624556
7225	6206902	6207764
3214	2624556	2625586
7226	6207764	6208454
3215	2625586	2626597
7227	6208454	6209356
3216	2626597	2627624
7228	6209356	6210165
3217	2627624	2628473
5220	4404991	4405735
7229	6210165	6211178
3218	2628473	2629319
5221	4405735	4406729
1210	929697	930296
3219	2629319	2630206
5222	4406729	4407624
1211	930296	931296
5223	4407624	4408542
1212	931296	931772
5224	4408542	4409571
1213	931772	932773
5225	4409571	4410602
1214	932773	933397
5226	4410602	4411631
1215	933397	934396
5227	4411631	4412671
7230	6211178	6212180
1216	934396	935331
5228	4412671	4413438
7231	6212180	6213077
1217	935331	936337
3220	2630206	2631270
5229	4413438	4414489
7232	6213077	6214035
1218	936337	937061
3221	2631270	2632302
7233	6214035	6214977
1219	937061	938067
3222	2632302	2633307
7234	6214977	6215939
3223	2633307	2634284
7235	6215939	6216902
3224	2634284	2635235
7236	6216902	6217852
3225	2635235	2636249
7237	6217852	6218844
3226	2636249	2637189
7238	6218844	6219616
3227	2637189	2638246
5230	4414489	4415463
7239	6219616	6220511
3228	2638246	2639218
5231	4415463	4416464
1220	938067	939113
3229	2639218	2640186
5232	4416464	4417502
1221	939113	939468
5233	4417502	4418310
1222	939468	940097
5234	4418310	4419316
1223	940097	940965
5235	4419316	4420348
1224	940965	942028
5236	4420348	4421361
1225	942028	942993
5237	4421361	4422370
7240	6220511	6221472
1226	942993	943917
5238	4422370	4423208
7241	6221472	6222466
1227	943917	944919
3230	2640186	2641190
5239	4423208	4424184
7242	6222466	6223484
1228	944919	945813
3231	2641190	2642136
7243	6223484	6224382
1229	945813	946783
3232	2642136	2642964
7244	6224382	6225194
3233	2642964	2643700
7245	6225194	6226072
3234	2643700	2644570
7246	6226072	6227047
3235	2644570	2645575
7247	6227047	6227900
3236	2645575	2646741
7248	6227900	6228872
3237	2646741	2647583
5240	4424184	4425198
7249	6228872	6229805
3238	2647583	2648417
5241	4425198	4426203
1230	946783	947669
3239	2648417	2649227
5242	4426203	4426920
1231	947669	948573
5243	4426920	4427898
1232	948573	948910
5244	4427898	4428877
1233	948910	949189
5245	4428877	4429848
1234	949189	950256
5246	4429848	4430793
1235	950256	951255
5247	4430793	4431354
7250	6229805	6230821
1236	951255	952242
5248	4431354	4431892
7251	6230821	6231478
1237	952242	953252
3240	2649227	2650294
5249	4431892	4432920
7252	6231478	6232498
1238	953252	953965
3241	2650294	2651286
7253	6232498	6233516
1239	953965	954267
3242	2651286	2652327
7254	6233516	6234483
3243	2652327	2653217
7255	6234483	6235461
3244	2653217	2654170
7256	6235461	6236436
3245	2654170	2655169
7257	6236436	6237448
3246	2655169	2656184
7258	6237448	6238355
3247	2656184	2657323
5250	4432920	4433861
7259	6238355	6239398
3248	2657323	2658333
5251	4433861	4434341
1240	954267	955073
3249	2658333	2659057
5252	4434341	4435299
1241	955073	955414
5253	4435299	4436154
1242	955414	956352
5254	4436154	4436462
1243	956352	957318
5255	4436462	4437073
1244	957318	958084
5256	4437073	4438107
1245	958084	958722
5257	4438107	4438934
7260	6239398	6240413
1246	958722	959695
5258	4438934	4439981
7261	6240413	6241360
1247	959695	960607
3250	2659057	2659901
5259	4439981	4440681
7262	6241360	6242167
1248	960607	961537
3251	2659901	2660954
7263	6242167	6243125
1249	961537	962475
3252	2660954	2662011
7264	6243125	6244116
3253	2662011	2663034
7265	6244116	6245012
3254	2663034	2664100
7266	6245012	6245971
3255	2664100	2665078
7267	6245971	6246912
3256	2665078	2665776
7268	6246912	6247691
3257	2665776	2666784
5260	4440681	4441697
7269	6247691	6248460
3258	2666784	2667798
5261	4441697	4442682
1250	962475	963211
3259	2667798	2668649
5262	4442682	4443708
1251	963211	964153
5263	4443708	4444513
1252	964153	965106
5264	4444513	4445339
1253	965106	966071
5265	4445339	4446020
1254	966071	967045
5266	4446020	4446834
1255	967045	967955
5267	4446834	4447889
7270	6248460	6249464
1256	967955	968775
5268	4447889	4448878
7271	6249464	6250460
1257	968775	969275
3260	2668649	2669497
5269	4448878	4449807
7272	6250460	6251471
1258	969275	969890
3261	2669497	2670537
7273	6251471	6252337
1259	969890	970836
3262	2670537	2671300
7274	6252337	6253273
3263	2671300	2672210
7275	6253273	6254215
3264	2672210	2673213
7276	6254215	6255198
3265	2673213	2673908
7277	6255198	6256186
3266	2673908	2674859
7278	6256186	6256884
3267	2674859	2675607
5270	4449807	4450285
7279	6256884	6257853
3268	2675607	2676637
5271	4450285	4451239
1260	970836	971827
3269	2676637	2677646
5272	4451239	4452017
1261	971827	972145
5273	4452017	4453034
1262	972145	972930
5274	4453034	4453971
1263	972930	973796
5275	4453971	4454894
1264	973796	974772
5276	4454894	4455897
1265	974772	975837
5277	4455897	4456751
7280	6257853	6258719
1266	975837	976813
5278	4456751	4457728
7281	6258719	6259589
1267	976813	977815
3270	2677646	2678349
5279	4457728	4458609
7282	6259589	6260515
1268	977815	978185
3271	2678349	2679292
7283	6260515	6261431
1269	978185	979103
3272	2679292	2680252
7284	6261431	6262326
3273	2680252	2681260
7285	6262326	6263245
3274	2681260	2682075
7286	6263245	6264184
3275	2682075	2683001
7287	6264184	6264988
3276	2683001	2683810
7288	6264988	6265650
3277	2683810	2684829
5280	4458609	4459292
7289	6265650	6266641
3278	2684829	2685642
5281	4459292	4460301
1270	979103	980045
3279	2685642	2686412
5282	4460301	4461240
1271	980045	980923
5283	4461240	4462211
1272	980923	981868
5284	4462211	4462947
1273	981868	982715
5285	4462947	4463795
1274	982715	983590
5286	4463795	4464670
1275	983590	984296
5287	4464670	4465643
7290	6266641	6267543
1276	984296	985110
5288	4465643	4466707
7291	6267543	6268354
1277	985110	986102
3280	2686412	2687126
5289	4466707	4467665
7292	6268354	6269115
1278	986102	986963
3281	2687126	2688116
7293	6269115	6270053
1279	986963	987857
3282	2688116	2688970
7294	6270053	6270447
3283	2688970	2689836
7295	6270447	6271390
3284	2689836	2690793
7296	6271390	6272277
3285	2690793	2691703
7297	6272277	6273185
3286	2691703	2692743
7298	6273185	6273927
3287	2692743	2693723
5290	4467665	4468369
7299	6273927	6274905
3288	2693723	2694687
5291	4468369	4469080
1280	987857	988801
3289	2694687	2695681
5292	4469080	4470033
1281	988801	989802
5293	4470033	4471072
1282	989802	990365
5294	4471072	4472001
1283	990365	991264
5295	4472001	4472663
1284	991264	992111
5296	4472663	4473457
1285	992111	993159
5297	4473457	4474435
1286	993159	993929
5298	4474435	4475397
1287	993929	994925
3290	2695681	2696677
5299	4475397	4476357
1288	994925	995922
3291	2696677	2697693
1289	995922	996718
3292	2697693	2698699
3293	2698699	2699635
3294	2699635	2700606
3295	2700606	2701551
3296	2701551	2702545
3297	2702545	2703523
3298	2703523	2704127
1290	996718	997776
3299	2704127	2705116
1291	997776	998125
1292	998125	998575
1293	998575	999608
1294	999608	1000209
1295	1000209	1000607
1296	1000607	1001314
1297	1001314	1001596
1298	1001596	1002648
1299	1002648	1003147
7300	6274905	6275831
7301	6275831	6276783
7302	6276783	6277771
7303	6277771	6278719
7304	6278719	6279696
7305	6279696	6280634
7306	6280634	6281579
7307	6281579	6282509
7308	6282509	6283496
5300	4476357	4477077
7309	6283496	6284402
5301	4477077	4478011
5302	4478011	4478939
5303	4478939	4479897
5304	4479897	4480866
5305	4480866	4481848
5306	4481848	4482614
5307	4482614	4483537
7310	6284402	6285351
5308	4483537	4484341
7311	6285351	6286288
3300	2705116	2705974
5309	4484341	4485096
7312	6286288	6287137
3301	2705974	2706981
7313	6287137	6288047
3302	2706981	2708027
7314	6288047	6289038
3303	2708027	2709047
7315	6289038	6290035
3304	2709047	2710050
7316	6290035	6291007
3305	2710050	2710998
7317	6291007	6291754
3306	2710998	2711951
7318	6291754	6292774
3307	2711951	2712932
5310	4485096	4486055
7319	6292774	6293566
3308	2712932	2713919
5311	4486055	4486915
1300	1003147	1004086
3309	2713919	2714864
5312	4486915	4487680
1301	1004086	1004711
5313	4487680	4487942
1302	1004711	1005663
5314	4487942	4488520
1303	1005663	1006202
5315	4488520	4489433
1304	1006202	1007209
5316	4489433	4490459
1305	1007209	1008185
5317	4490459	4491209
