2158_0	1455111	1455192
6171_1	245057	245212
2158_1	1455192	1455297
1714_0	1751136	1751461
160_0	686471	686630
3861_0	457563	457719
1995_0	993273	993620
4526_0	823534	823719
6673_0	1739863	1740073
662_0	789534	789822
7338_0	1004980	1005077
7338_1	1005077	1005264
1453_0	1217179	1217488
6131_0	580393	580601
2118_0	1315918	1316216
4265_0	439024	439270
120_0	829152	829295
3821_0	1716683	1716765
3821_1	1716765	1716919
2399_0	1625909	1626034
3821_2	1716919	1717002
1955_0	124209	124480
2399_1	1626034	1626165
7077_0	583237	583485
6633_0	462998	463300
1192_0	1673938	1674200
622_0	574052	574177
622_1	574177	574403
1413_0	1084721	1084794
3560_0	1138930	1139069
7579_0	1590286	1590358
3560_1	1139069	1139195
7579_1	1590358	1590578
1694_0	1440932	1441075
4225_0	1582448	1582518
6372_0	1276736	1277077
2359_0	211191	211491
1915_0	1971116	1971263
1915_1	1971263	1971412
361_0	674971	675175
1915_2	1971412	1971489
361_1	675175	675278
7037_0	452882	453140
1152_0	1535040	1535128
1152_1	1535128	1535320
4727_0	1891178	1891300
4727_1	1891300	1891388
6874_0	1533809	1534101
6874_1	1534101	1534150
863_0	953851	954127
863_1	954127	954193
3520_0	113016	113337
7539_0	65584	65738
7539_1	65738	65975
2098_0	1760993	1761158
2098_1	1761158	1761307
1654_0	1910769	1911038
6332_0	1412708	1412880
2319_0	1516709	1516996
6332_1	1412880	1412979
2319_1	1516996	1517073
4466_0	380139	380338
321_0	1515620	1515840
321_1	1515840	1515930
1112_0	551839	552036
1112_1	552036	552111
7278_0	1639987	1640136
6834_0	1393104	1393240
7278_1	1640136	1640264
6834_1	1393240	1393359
1393_0	1319570	1319727
4968_0	1167261	1167472
823_0	1092161	1092466
4968_1	1167472	1167521
6071_0	580209	580393
2058_0	1925519	1925773
1614_0	184890	185161
1614_1	185161	185258
3761_0	1945519	1945794
1895_0	94170	94400
4426_0	1191681	1191913
6573_0	777114	777386
562_0	269414	269531
7238_0	1228025	1228290
1353_0	964898	965011
4928_0	1051977	1052080
1353_1	965011	965169
4928_1	1052080	1052252
6031_0	601710	601772
2018_0	542178	542520
4165_0	257821	258144
3721_0	1755963	1756082
3721_1	1756082	1756269
2299_0	857782	857894
1855_0	228485	228671
2299_1	857894	858084
6533_0	624076	624199
6533_1	624199	624315
1092_0	98888	98993
522_0	210887	211009
1092_1	98993	99123
4667_0	1419011	1419282
522_1	211009	211191
1313_0	1783240	1783370
7479_0	177719	178008
3460_0	1441772	1442111
7479_1	178008	178061
1594_0	145152	145379
4125_0	810520	810606
6272_0	1054572	1054753
2259_0	1280706	1281017
1815_0	366704	366805
261_0	1423504	1423781
3962_0	151582	151658
3962_1	151658	151871
1052_0	423904	424153
4627_0	1282935	1283182
1052_1	424153	424321
6774_0	843766	844009
6774_1	844009	844098
763_0	205853	206196
3420_0	1298113	1298396
7439_0	1922768	1922861
3420_1	1298396	1298463
1554_0	545066	545118
1554_1	545118	545349
6232_0	611671	611966
2219_0	1140391	1140546
4366_0	201903	201996
221_0	1289140	1289335
4366_1	201996	202172
221_1	1289335	1289439
3922_0	1795405	1795524
4366_2	202172	202233
1012_0	1777577	1777693
7178_0	348479	348692
6734_0	695088	695144
7178_1	348692	348817
1293_0	1706305	1706360
4868_0	849179	849274
723_0	74144	74457
1293_1	1706360	1706465
4868_1	849274	849412
1293_2	1706465	1706556
4868_2	849412	849567
1514_0	268311	268453
1514_1	268453	268629
3661_0	1380189	1380431
3661_1	1380431	1380513
1795_0	63608	63779
4326_0	418203	418375
6473_0	46887	47105
462_0	1947088	1947286
7138_0	212416	212716
1253_0	1845036	1845342
4828_0	913151	913372
6975_0	1774445	1774549
6975_1	1774549	1774745
964_0	1261606	1261826
4065_0	1938084	1938168
3621_0	1246436	1246750
2199_0	1604218	1604516
1755_0	1905752	1905923
1755_1	1905923	1906092
6433_0	1588446	1588623
6433_1	1588623	1588710
422_0	967582	967785
4567_0	1949977	1950035
1213_0	30216	30316
1213_1	30316	30588
3360_0	613627	613792
7379_0	839939	840224
3360_1	613792	613993
6935_0	75286	75378
6935_1	75378	75426
1494_0	786430	786703
924_0	1403949	1404038
924_1	1404038	1404308
4025_0	1778231	1778294
6172_0	247165	247284
2159_0	1454954	1455111
6172_1	247284	247384
1715_0	1751461	1751728
6172_2	247384	247454
161_0	686387	686471
3862_0	457719	457996
1996_0	987288	987582
4527_0	823719	823844
4527_1	823844	824045
6674_0	1742994	1743268
663_0	448912	449219
663_1	449219	449286
3320_0	494588	494706
7339_0	1005264	1005382
3320_1	494706	494962
1454_0	1441506	1441659
6132_0	1023566	1023819
2119_0	1315562	1315708
2119_1	1315708	1315798
2119_2	1315798	1315918
4266_0	438619	438882
121_0	828926	829152
4266_1	438882	439024
3822_0	1717002	1717070
3822_1	1717070	1717276
1956_0	123758	123815
7078_0	581776	582098
6634_0	461902	462238
1193_0	1674200	1674294
623_0	574403	574501
623_1	574501	574685
623_2	574685	574747
1414_0	1084426	1084530
1414_1	1084530	1084721
3561_0	1138628	1138930
1695_0	1439044	1439236
1695_1	1439236	1439435
4226_0	1582155	1582229
4226_1	1582229	1582448
6373_0	1276532	1276595
6373_1	1276595	1276671
1916_0	1970182	1970487
6373_2	1276671	1276736
362_0	1745055	1745164
362_1	1745164	1745297
7038_0	455484	455703
1153_0	1535320	1535380
1153_1	1535380	1535634
4728_0	1888940	1889272
1153_2	1535634	1535699
6875_0	1534150	1534254
6875_1	1534254	1534459
864_0	954193	954345
864_1	954345	954547
3521_0	112636	112707
3521_1	112707	112869
3521_2	112869	113016
2099_0	1761307	1761483
1655_0	1910576	1910769
6333_0	1412489	1412708
4467_0	379787	380005
322_0	1515362	1515620
4467_1	380005	380139
1113_0	552111	552306
1113_1	552306	552404
3260_0	967144	967314
7279_0	1639650	1639987
3260_1	967314	967444
6835_0	1393359	1393492
6835_1	1393492	1393641
1394_0	1319727	1319816
4969_0	1167521	1167711
824_0	61177	61310
1394_1	1319816	1320066
4969_1	1167711	1167828
824_1	61310	61511
824_2	61511	61571
6072_0	580601	580855
2059_0	1925773	1925898
1615_0	184648	184890
3762_0	1620696	1620790
1896_0	562156	562289
4427_0	1191439	1191681
6574_0	775842	776020
563_0	269356	269414
3220_0	1096801	1097002
7239_0	1500223	1500486
1354_0	962831	962979
4929_0	990234	990527
1354_1	962979	963195
6032_0	604114	604217
2019_0	86594	86841
6032_1	604217	604332
2019_1	86841	86899
6032_2	604332	604408
4166_0	258144	258246
3722_0	1755755	1755963
1856_0	228229	228485
6534_0	624689	624968
6534_1	624968	625042
1093_0	98835	98888
523_0	818480	818774
4668_0	1420356	1420609
1314_0	1783370	1783429
3461_0	1442111	1442172
3461_1	1442172	1442383
1595_0	1304409	1304589
1595_1	1304589	1304791
4126_0	810606	810754
6273_0	1054753	1055011
6273_1	1055011	1055108
1816_0	366576	366704
262_0	1422746	1422836
3963_0	151478	151582
262_1	1422836	1422969
262_2	1422969	1423034
1053_0	420626	420829
4628_0	1282598	1282733
4628_1	1282733	1282935
6775_0	1256084	1256176
764_0	207721	208024
764_1	208024	208121
3421_0	1298463	1298656
764_2	208121	208185
3421_1	1298656	1298799
1555_0	545349	545680
6233_0	612510	612829
4367_0	202233	202567
222_0	1288693	1288819
222_1	1288819	1288877
3923_0	1794765	1794878
3923_1	1794878	1794984
1013_0	1777467	1777577
7179_0	348817	348956
3160_0	1551850	1551947
6735_0	694867	695017
7179_1	348956	349121
3160_1	1551947	1552115
6735_1	695017	695088
1294_0	1705167	1705341
4869_0	848950	849179
724_0	73781	73925
1294_1	1705341	1705403
724_1	73925	74019
724_2	74019	74144
1515_0	268629	268753
1515_1	268753	268804
3662_0	1379234	1379346
3662_1	1379346	1379511
1796_0	63779	63996
4327_0	418375	418568
6474_0	35923	36112
6474_1	36112	36223
463_0	1947286	1947547
7139_0	1360815	1361118
3120_0	1697160	1697304
1254_0	1846004	1846096
4829_0	912335	912698
1254_1	1846096	1846310
6976_0	1775392	1775689
965_0	1261393	1261606
4066_0	1938505	1938651
3622_0	1245493	1245823
4066_1	1938651	1938870
1756_0	1906092	1906393
6434_0	1588710	1588841
6434_1	1588841	1588911
6434_2	1588911	1589023
4568_0	271098	271155
423_0	968529	968577
4568_1	271155	271307
423_1	968577	968704
1214_0	28881	29078
3361_0	613260	613441
3361_1	613441	613505
6936_0	78757	78866
3361_2	613505	613627
6936_1	78866	79071
1495_0	786325	786430
925_0	1403562	1403798
925_1	1403798	1403949
4026_0	1778709	1778987
6173_0	246834	246976
6173_1	246976	247165
1716_0	1751728	1751835
1716_1	1751835	1751968
162_0	686830	686927
3863_0	457996	458240
162_1	686927	687047
3863_1	458240	458319
1997_0	989485	989666
1997_1	989666	989738
4528_0	821011	821237
4528_1	821237	821326
6675_0	1743268	1743344
6675_1	1743344	1743456
6675_2	1743456	1743525
664_0	787625	787707
3321_0	494180	494310
3321_1	494310	494459
3321_2	494459	494588
1455_0	1441181	1441329
1455_1	1441329	1441506
6133_0	582098	582206
6133_1	582206	582279
4267_0	438355	438491
122_0	829559	829738
4267_1	438491	438619
3823_0	1717276	1717470
5970_0	1210380	1210537
1957_0	123815	123953
5970_1	1210537	1210617
1957_1	123953	124092
7079_0	581451	581609
3060_0	1874097	1874360
6635_0	462238	462307
7079_1	581609	581776
6635_1	462307	462561
1194_0	1673439	1673570
624_0	575756	575923
1194_1	1673570	1673790
4769_0	1742717	1742891
624_1	575923	576106
4769_1	1742891	1742994
1415_0	1084104	1084426
3562_0	1139526	1139817
1696_0	760452	760800
4227_0	1582069	1582155
6374_0	1276280	1276532
5930_0	1334393	1334539
1917_0	1970487	1970637
1917_1	1970637	1970812
363_0	674393	674472
363_1	674472	674687
3020_0	47786	48011
7039_0	455140	455195
7039_1	455195	455484
1154_0	1536586	1536664
1154_1	1536664	1536756
4729_0	1889272	1889610
6876_0	1534459	1534775
865_0	954547	954835
3522_0	113743	113905
3522_1	113905	114021
1656_0	307143	307393
6334_0	1414349	1414585
4468_0	380584	380870
323_0	1515038	1515120
323_1	1515120	1515362
1114_0	551633	551774
3261_0	967444	967582
6836_0	1393641	1393992
1395_0	1320066	1320187
825_0	61571	61819
1395_1	1320187	1320364
6073_0	581062	581170
6073_1	581170	581400
1616_0	185464	185678
6073_2	581400	581451
3763_0	1620525	1620696
1897_0	93684	93923
4428_0	1197889	1198136
4428_1	1198136	1198209
6575_0	775487	775842
564_0	269788	269901
564_1	269901	270107
3221_0	1097002	1097060
3221_1	1097060	1097339
1355_0	963195	963378
1355_1	963378	963430
6033_0	607876	608230
4167_0	258246	258534
3723_0	1755477	1755755
1857_0	228087	228229
5870_0	38414	38568
6535_0	624473	624587
6535_1	624587	624689
1094_0	100211	100324
524_0	806630	806690
4669_0	1420033	1420184
524_1	806690	806807
4669_1	1420184	1420356
524_2	806807	806874
1315_0	1783429	1783779
3462_0	1442383	1442487
1596_0	1960966	1961097
1596_1	1961097	1961295
4127_0	810848	811125
6274_0	1054049	1054386
1817_0	366449	366576
5830_0	1401952	1402086
5830_1	1402086	1402208
5830_2	1402208	1402304
263_0	1423034	1423264
3964_0	152196	152347
3964_1	152347	152489
1054_0	418890	419081
4629_0	1282347	1282455
1054_1	419081	419151
4629_1	1282455	1282598
6776_0	1255130	1255494
765_0	207546	207597
765_1	207597	207721
3422_0	1298799	1298889
3422_1	1298889	1299163
1556_0	544577	544782
1556_1	544782	544855
6234_0	1205664	1205890
4368_0	203064	203354
223_0	1288877	1289007
3924_0	1791898	1792214
1014_0	672705	672798
1014_1	672798	673021
3161_0	1551518	1551645
6736_0	411696	412030
3161_1	1551645	1551850
1295_0	1705016	1705167
725_0	73444	73781
1516_0	677240	677375
3663_0	1379511	1379831
1797_0	63996	64202
1797_1	64202	64298
1797_2	64298	64375
4328_0	62704	63053
6475_0	39237	39601
464_0	1945794	1945998
464_1	1945998	1946074
3121_0	1696952	1697023
3121_1	1697023	1697160
1255_0	1845683	1846004
6977_0	1775044	1775167
6977_1	1775167	1775317
6977_2	1775317	1775392
966_0	1262168	1262452
4067_0	1938304	1938505
3623_0	1245823	1246069
5770_0	231760	231822
1757_0	1906393	1906731
6435_0	1589288	1589453
6435_1	1589453	1589588
4569_0	271307	271479
424_0	968986	969046
4569_1	271479	271608
424_1	969046	969282
424_2	969282	969334
1215_0	28570	28786
1215_1	28786	28881
3362_0	613071	613260
6937_0	1699474	1699706
1496_0	786042	786325
926_0	1404571	1404873
4027_0	1778459	1778709
6174_0	247670	247847
5730_0	314925	315115
6174_1	247847	247983
1717_0	1751968	1752051
163_0	686630	686830
3864_0	456320	456446
3864_1	456446	456522
1998_0	1664978	1665319
4529_0	821326	821661
6676_0	1742371	1742490
6676_1	1742490	1742717
90_0	260571	260786
665_0	448304	448487
665_1	448487	448643
3322_0	493923	494180
1456_0	1441075	1441181
6134_0	963911	964096
6134_1	964096	964159
4268_0	438236	438355
123_0	829295	829559
3824_0	1717781	1717931
1958_0	122236	122436
5971_0	1210617	1210882
3061_0	1874360	1874460
6636_0	461268	461485
6636_1	461485	461626
50_0	403305	403482
625_0	576106	576232
625_1	576232	576472
1416_0	594325	594669
3563_0	1139195	1139465
3563_1	1139465	1139526
1697_0	445321	445516
4228_0	1583292	1583568
6375_0	1276091	1276209
5931_0	1334539	1334712
6375_1	1276209	1276280
1918_0	1972743	1972821
5931_1	1334712	1334822
1918_1	1972821	1972974
364_0	674286	674393
3021_0	48011	48310
10_0	529308	529463
1155_0	1536756	1537061
6877_0	1384847	1385114
866_0	954835	955047
866_1	955047	955114
3523_0	113337	113507
3523_1	113507	113680
3523_2	113680	113743
5670_0	962050	962126
1657_0	1581305	1581505
5670_1	962126	962223
5670_2	962223	962319
6335_0	1414074	1414349
4469_0	380338	380584
324_0	1143364	1143480
1115_0	319649	319785
1115_1	319785	319863
3262_0	966609	966676
3262_1	966676	966805
6837_0	541554	541618
3262_2	966805	966916
1396_0	1320364	1320526
1396_1	1320526	1320668
826_0	656152	656287
826_1	656287	656485
6074_0	584219	584306
1617_0	185258	185464
5630_0	1781321	1781422
5630_1	1781422	1781535
5630_2	1781535	1781603
3764_0	1620461	1620525
1898_0	92498	92668
4429_0	1197651	1197813
4429_1	1197813	1197889
6576_0	776286	776411
6576_1	776411	776529
565_0	269531	269625
565_1	269625	269788
3222_0	1096297	1096436
3222_1	1096436	1096494
1356_0	963430	963716
6034_0	1943968	1944178
6034_1	1944178	1944345
4168_0	258534	258632
4168_1	258632	258763
3724_0	1757414	1757745
4168_2	258763	258854
1858_0	227713	227859
5871_0	38112	38414
1858_1	227859	228087
6536_0	625357	625575
6536_1	625575	625661
1095_0	99876	100211
525_0	803219	803435
1316_0	1602729	1602844
3463_0	894661	894917
3463_1	894917	894977
1597_0	1961654	1961906
1597_1	1961906	1961975
4128_0	127388	127652
6275_0	1054386	1054465
1818_0	367490	367623
6275_1	1054465	1054572
5831_0	1864109	1864279
1818_1	367623	367792
264_0	1424172	1424360
3965_0	151871	151979
3965_1	151979	152132
3965_2	152132	152196
1055_0	418093	418203
6777_0	1254850	1255031
6777_1	1255031	1255130
766_0	207227	207315
766_1	207315	207483
3423_0	1299163	1299499
766_2	207483	207546
1557_0	544855	544995
5570_0	612275	612510
1557_1	544995	545066
6235_0	1205890	1206130
6235_1	1206130	1206224
6235_2	1206224	1206312
4369_0	203354	203415
224_0	1288338	1288470
3925_0	1791547	1791656
3925_1	1791656	1791898
1015_0	302371	302466
1015_1	302466	302672
3162_0	1552496	1552689
6737_0	411411	411622
6737_1	411622	411696
1296_0	452147	452262
1296_1	452262	452347
726_0	73363	73444
1517_0	677375	677512
5530_0	647381	647664
1517_1	677512	677670
5530_1	647664	647757
3664_0	1381126	1381300
1798_0	62097	62195
1798_1	62195	62421
4329_0	63053	63307
6476_0	40175	40371
465_0	1946074	1946131
3122_0	1697304	1697617
1256_0	1846495	1846610
1256_1	1846610	1846744
6978_0	1775994	1776098
967_0	1261826	1261930
967_1	1261930	1262168
4068_0	1937821	1938084
3624_0	1244919	1245136
3624_1	1245136	1245233
5771_0	231822	232067
1758_0	1903613	1903934
6436_0	1589917	1590286
425_0	969334	969495
1216_0	29396	29503
1216_1	29503	29684
3363_0	612829	612941
3363_1	612941	613071
6938_0	1931526	1931744
1497_0	785668	785756
1497_1	785756	786042
927_0	1404308	1404571
4028_0	1776334	1776528
4028_1	1776528	1776723
6175_0	247454	247670
5731_0	315115	315166
1718_0	1753111	1753393
5731_1	315166	315365
164_0	685849	686053
3865_0	456522	456587
3865_1	456587	456883
1999_0	1665319	1665633
6677_0	1769238	1769542
91_0	260786	261000
666_0	447267	447715
3323_0	493679	493766
3323_1	493766	493923
1457_0	1217814	1217916
5470_0	1325863	1325940
1457_1	1217916	1218162
5470_1	1325940	1326057
5470_2	1326057	1326145
6135_0	1952178	1952474
6135_1	1952474	1952576
4269_0	437886	438006
124_0	829975	830077
4269_1	438006	438236
3825_0	1717931	1718200
1959_0	122436	122577
5972_0	1210882	1211204
1959_1	122577	122648
3062_0	1874460	1874644
6637_0	461626	461796
6637_1	461796	461902
51_0	403482	403529
1196_0	1673004	1673157
626_0	575318	575603
1196_1	1673157	1673313
1417_0	1083460	1083567
5430_0	615793	615943
1417_1	1083567	1083656
5430_1	615943	616099
1417_2	1083656	1083796
3564_0	1137727	1137805
3564_1	1137805	1138077
1698_0	442808	443074
1698_1	443074	443154
4229_0	570281	570413
4229_1	570413	570508
6376_0	1275805	1276091
5932_0	1334822	1335100
1919_0	1972974	1973051
5932_1	1335100	1335163
1919_1	1973051	1973140
365_0	1744116	1744261
365_1	1744261	1744333
3022_0	48310	48451
3022_1	48451	48519
11_0	529463	529595
1156_0	1536078	1536165
1156_1	1536165	1536320
6878_0	1532177	1532238
6878_1	1532238	1532314
6878_2	1532314	1532442
867_0	955114	955316
867_1	955316	955409
3524_0	114331	114552
1658_0	308624	308945
5671_0	956038	956175
5671_1	956175	956331
6336_0	1413755	1414074
325_0	1517329	1517449
325_1	1517449	1517622
1116_0	551320	551503
3263_0	966916	967144
6838_0	1395749	1396080
1397_0	1320668	1320882
827_0	656876	657127
6075_0	587353	587470
1618_0	186013	186161
6075_1	587470	587695
5631_0	1781087	1781321
3765_0	1620257	1620461
1899_0	92132	92281
1899_1	92281	92498
6577_0	776020	776286
566_0	270415	270506
3223_0	1096494	1096801
1357_0	963716	963834
5370_0	1767257	1767481
1357_1	963834	963911
6035_0	597995	598063
6035_1	598063	598287
6035_2	598287	598393
4169_0	258854	258951
3725_0	1757071	1757151
3725_1	1757151	1757414
1859_0	227623	227713
5872_0	38843	38936
5872_1	38936	39169
5872_2	39169	39237
6537_0	625042	625171
6537_1	625171	625285
1096_0	99746	99876
6537_2	625285	625357
526_0	189027	189263
1317_0	1602844	1603031
5330_0	1631076	1631284
1317_1	1603031	1603135
1317_2	1603135	1603239
3464_0	1442756	1442864
3464_1	1442864	1442935
3464_2	1442935	1443121
1598_0	1955284	1955536
4129_0	1085563	1085657
6276_0	1053483	1053772
1819_0	367136	367333
5832_0	1864945	1865095
1819_1	367333	367490
265_0	1424360	1424458
3966_0	152869	152997
1056_0	68044	68260
6778_0	844291	844566
767_0	206943	207227
3424_0	1296999	1297265
1558_0	544314	544498
5571_0	615263	615316
5571_1	615316	615479
5571_2	615479	615551
6236_0	1205131	1205441
225_0	1288470	1288693
3926_0	1792427	1792720
3926_1	1792720	1792844
1016_0	907896	908053
3163_0	1552115	1552360
6738_0	411064	411411
3163_1	1552360	1552496
1297_0	1705403	1705515
727_0	73127	73363
1518_0	678484	678611
5531_0	651273	651328
3665_0	1381300	1381372
3665_1	1381372	1381493
3665_2	1381493	1381665
1799_0	62421	62704
6477_0	43732	43873
6477_1	43873	44027
466_0	1946131	1946184
466_1	1946184	1946345
5270_0	356251	356429
1257_0	1846310	1846495
2960_0	290405	290657
6979_0	1775689	1775994
2960_1	290657	290759
968_0	1260606	1260864
4069_0	1937630	1937821
3625_0	1245233	1245493
5772_0	1438765	1439044
1759_0	1903934	1904236
6437_0	1590578	1590827
6437_1	1590827	1590985
426_0	969495	969792
1217_0	29078	29237
5230_0	1496400	1496671
1217_1	29237	29396
5230_1	1496671	1496742
3364_0	614801	615012
2920_0	1016008	1016125
2920_1	1016125	1016297
1498_0	788052	788172
928_0	1405197	1405283
928_1	1405283	1405521
4029_0	1776098	1776334
6176_0	248232	248322
5732_0	313920	314081
6176_1	248322	248497
1719_0	1753393	1753577
5732_1	314081	314137
6176_2	248497	248615
165_0	685681	685849
3866_0	456883	456998
6678_0	587867	588144
92_0	260208	260374
667_0	787406	787625
3324_0	493274	493577
3324_1	493577	493679
5471_0	1323958	1324147
1458_0	1442487	1442756
5471_1	1324147	1324226
6136_0	580115	580209
125_0	829738	829859
