0	0	650
1	650	1371
2	1371	2096
3	2096	2761
4	2761	3364
5	3364	4140
6	4140	4614
7	4614	5267
8	5267	5832
9	5832	6581
5000	3489110	3490098
5001	3490098	3491046
5002	3491046	3491979
5003	3491979	3492941
5004	3492941	3493906
5005	3493906	3494816
5006	3494816	3495784
5007	3495784	3496787
5008	3496787	3497679
3000	1972209	1973132
5009	3497679	3498625
3001	1973132	1974083
3002	1974083	1974844
3003	1974844	1975192
3004	1975192	1976205
3005	1976205	1976428
3006	1976428	1977358
3007	1977358	1978308
5010	3498625	3499592
3008	1978308	1979216
5011	3499592	3500556
1000	709918	710612
3009	1979216	1979521
5012	3500556	3501507
1001	710612	711224
5013	3501507	3502471
1002	711224	712070
5014	3502471	3503480
1003	712070	712890
5015	3503480	3504470
1004	712890	713469
5016	3504470	3505390
1005	713469	714317
5017	3505390	3506151
1006	714317	715053
5018	3506151	3507150
1007	715053	715793
3010	1979521	1980679
5019	3507150	3508129
1008	715793	716461
3011	1980679	1981184
1009	716461	717251
3012	1981184	1982115
3013	1982115	1982353
3014	1982353	1982871
3015	1982871	1983454
3016	1983454	1984430
3017	1984430	1984914
5020	3508129	3509076
3018	1984914	1986501
5021	3509076	3510039
1010	717251	717833
3019	1986501	1987064
5022	3510039	3510793
1011	717833	718438
5023	3510793	3511747
1012	718438	719231
5024	3511747	3512695
1013	719231	719911
5025	3512695	3513652
1014	719911	720703
5026	3513652	3514512
1015	720703	721353
5027	3514512	3515573
1016	721353	721969
5028	3515573	3516440
1017	721969	722617
3020	1987064	1987378
5029	3516440	3517366
1018	722617	723174
3021	1987378	1988374
1019	723174	723733
3022	1988374	1988933
3023	1988933	1989709
3024	1989709	1990025
3025	1990025	1990587
3026	1990587	1991289
3027	1991289	1992316
5030	3517366	3518299
3028	1992316	1993301
5031	3518299	3519291
1020	723733	724559
3029	1993301	1993663
5032	3519291	3520258
1021	724559	725252
5033	3520258	3521185
1022	725252	726095
5034	3521185	3522143
1023	726095	726716
5035	3522143	3523139
1024	726716	727329
5036	3523139	3523563
1025	727329	728129
5037	3523563	3524583
1026	728129	728942
5038	3524583	3525579
1027	728942	729577
3030	1993663	1994283
5039	3525579	3526237
1028	729577	730162
3031	1994283	1994784
1029	730162	730918
3032	1994784	1995585
3033	1995585	1996584
3034	1996584	1996935
3035	1996935	1997922
3036	1997922	1998839
3037	1998839	1999743
5040	3526237	3527242
3038	1999743	2000330
5041	3527242	3528220
1030	730918	731630
3039	2000330	2001007
5042	3528220	3529188
1031	731630	732201
5043	3529188	3530171
1032	732201	732862
5044	3530171	3531138
1033	732862	733686
5045	3531138	3532140
1034	733686	734304
5046	3532140	3533083
1035	734304	734963
5047	3533083	3534063
1036	734963	735751
5048	3534063	3534947
1037	735751	736584
3040	2001007	2001642
5049	3534947	3535947
1038	736584	737414
3041	2001642	2002641
1039	737414	738119
3042	2002641	2002991
3043	2002991	2003214
3044	2003214	2004184
3045	2004184	2004534
3046	2004534	2004865
3047	2004865	2005826
5050	3535947	3536884
3048	2005826	2006818
5051	3536884	3537892
1040	738119	738737
3049	2006818	2007322
5052	3537892	3538885
1041	738737	739600
5053	3538885	3539857
1042	739600	740377
5054	3539857	3540638
1043	740377	740912
5055	3540638	3541595
1044	740912	741600
5056	3541595	3542538
1045	741600	742301
5057	3542538	3543545
1046	742301	742945
5058	3543545	3544529
1047	742945	743537
3050	2007322	2007916
5059	3544529	3545326
1048	743537	744342
3051	2007916	2008227
1049	744342	744995
3052	2008227	2008512
3053	2008512	2008867
3054	2008867	2009493
3055	2009493	2010119
3056	2010119	2010440
3057	2010440	2011055
5060	3545326	3546283
3058	2011055	2012000
5061	3546283	3547252
1050	744995	745659
3059	2012000	2012239
5062	3547252	3548048
1051	745659	746463
5063	3548048	3549018
1052	746463	747061
5064	3549018	3549959
1053	747061	747656
5065	3549959	3550918
1054	747656	748113
5066	3550918	3551973
1055	748113	748825
5067	3551973	3552954
1056	748825	749586
5068	3552954	3553510
1057	749586	750429
3060	2012239	2012852
5069	3553510	3554476
1058	750429	751102
3061	2012852	2013772
1059	751102	751929
3062	2013772	2013995
3063	2013995	2014335
3064	2014335	2015150
3065	2015150	2015762
3066	2015762	2016293
3067	2016293	2016910
5070	3554476	3555354
3068	2016910	2017245
5071	3555354	3556300
1060	751929	752637
3069	2017245	2017548
5072	3556300	3557268
1061	752637	753429
5073	3557268	3558209
1062	753429	754201
5074	3558209	3559191
1063	754201	754774
5075	3559191	3560167
1064	754774	755529
5076	3560167	3561118
1065	755529	756365
5077	3561118	3562046
1066	756365	757148
5078	3562046	3562993
1067	757148	757902
3070	2017548	2018169
5079	3562993	3563843
1068	757902	758680
3071	2018169	2018623
1069	758680	759462
3072	2018623	2019085
3073	2019085	2019988
3074	2019988	2020414
3075	2020414	2020650
3076	2020650	2021269
3077	2021269	2021697
5080	3563843	3564858
3078	2021697	2022321
5081	3564858	3565856
1070	759462	760257
3079	2022321	2022675
5082	3565856	3566836
1071	760257	761059
5083	3566836	3567190
1072	761059	761759
5084	3567190	3568144
1073	761759	762595
5085	3568144	3569086
1074	762595	763381
5086	3569086	3570049
1075	763381	764213
5087	3570049	3571027
1076	764213	764485
5088	3571027	3571775
1077	764485	764895
3080	2022675	2023276
5089	3571775	3572776
1078	764895	765618
3081	2023276	2023778
1079	765618	766414
3082	2023778	2024392
3083	2024392	2025022
3084	2025022	2025865
3085	2025865	2026252
3086	2026252	2027185
3087	2027185	2027393
5090	3572776	3573719
3088	2027393	2028207
5091	3573719	3574576
1080	766414	767178
3089	2028207	2028568
5092	3574576	3575475
1081	767178	767975
5093	3575475	3576393
1082	767975	768541
5094	3576393	3577341
1083	768541	769336
5095	3577341	3578276
1084	769336	769947
5096	3578276	3579013
1085	769947	770710
5097	3579013	3579916
1086	770710	770940
5098	3579916	3580883
1087	770940	771747
3090	2028568	2029264
5099	3580883	3581901
1088	771747	772556
3091	2029264	2029760
1089	772556	773335
3092	2029760	2030543
3093	2030543	2031539
3094	2031539	2031888
3095	2031888	2032616
3096	2032616	2033592
3097	2033592	2033878
3098	2033878	2034805
1090	773335	774027
3099	2034805	2035624
1091	774027	774868
1092	774868	775645
1093	775645	776339
1094	776339	776869
1095	776869	777660
1096	777660	778423
1097	778423	779127
1098	779127	779935
1099	779935	780764
5100	3581901	3582818
5101	3582818	3583702
5102	3583702	3584028
5103	3584028	3584911
5104	3584911	3585835
5105	3585835	3586668
5106	3586668	3587550
5107	3587550	3588448
5108	3588448	3589410
3100	2035624	2035939
5109	3589410	3589953
3101	2035939	2036927
3102	2036927	2038087
10	6581	7145
3103	2038087	2038308
11	7145	7970
3104	2038308	2039122
12	7970	8523
3105	2039122	2039562
13	8523	9352
3106	2039562	2040374
14	9352	9918
3107	2040374	2041098
5110	3589953	3590859
15	9918	10750
3108	2041098	2041548
5111	3590859	3591317
16	10750	11118
1100	780764	781351
3109	2041548	2041985
5112	3591317	3592185
17	11118	11575
1101	781351	782185
5113	3592185	3592988
18	11575	12377
1102	782185	782924
5114	3592988	3593851
19	12377	13196
1103	782924	783661
5115	3593851	3594627
1104	783661	784265
5116	3594627	3595372
1105	784265	785111
5117	3595372	3595894
1106	785111	785839
5118	3595894	3596835
1107	785839	786555
3110	2041985	2042816
5119	3596835	3597722
1108	786555	787420
3111	2042816	2043126
1109	787420	787760
3112	2043126	2044326
20	13196	13714
3113	2044326	2045279
21	13714	14336
3114	2045279	2046189
22	14336	15118
3115	2046189	2046405
23	15118	15922
3116	2046405	2047428
24	15922	16561
3117	2047428	2048028
5120	3597722	3598661
25	16561	17357
3118	2048028	2048271
5121	3598661	3599188
26	17357	18019
1110	787760	788478
3119	2048271	2049524
5122	3599188	3599948
27	18019	18301
1111	788478	789231
5123	3599948	3600832
28	18301	19090
1112	789231	790056
5124	3600832	3601481
29	19090	19811
1113	790056	790686
5125	3601481	3602458
1114	790686	791493
5126	3602458	3602768
1115	791493	792300
5127	3602768	3603243
1116	792300	793098
5128	3603243	3604072
1117	793098	793793
3120	2049524	2050470
5129	3604072	3604462
1118	793793	794488
3121	2050470	2050867
1119	794488	795289
3122	2050867	2051287
30	19811	20460
3123	2051287	2051503
31	20460	21083
3124	2051503	2052446
32	21083	21662
3125	2052446	2052985
33	21662	22382
3126	2052985	2053585
34	22382	23166
3127	2053585	2054381
5130	3604462	3605401
35	23166	23629
3128	2054381	2054629
5131	3605401	3606265
36	23629	24255
1120	795289	796125
3129	2054629	2054987
5132	3606265	3607123
37	24255	25082
1121	796125	796957
5133	3607123	3607695
38	25082	25779
1122	796957	797637
5134	3607695	3608638
39	25779	26632
1123	797637	798260
5135	3608638	3609520
1124	798260	798998
5136	3609520	3609934
1125	798998	799348
5137	3609934	3610846
1126	799348	800048
5138	3610846	3611768
1127	800048	800910
3130	2054987	2055995
5139	3611768	3612732
1128	800910	801597
3131	2055995	2056725
1129	801597	802292
3132	2056725	2057163
40	26632	27187
3133	2057163	2057496
41	27187	27854
3134	2057496	2057886
42	27854	28337
3135	2057886	2058853
43	28337	29181
3136	2058853	2059232
44	29181	29738
3137	2059232	2059846
5140	3612732	3613611
45	29738	30591
3138	2059846	2060164
5141	3613611	3614525
46	30591	31248
1130	802292	803043
3139	2060164	2061072
5142	3614525	3615519
47	31248	31744
1131	803043	803772
5143	3615519	3616516
48	31744	32432
1132	803772	804407
5144	3616516	3617474
49	32432	32766
1133	804407	805165
5145	3617474	3618437
1134	805165	806007
5146	3618437	3619398
1135	806007	806748
5147	3619398	3620314
1136	806748	807368
5148	3620314	3621288
1137	807368	808216
3140	2061072	2061313
5149	3621288	3622283
1138	808216	808955
3141	2061313	2062039
1139	808955	809413
3142	2062039	2062351
50	32766	33326
3143	2062351	2062795
51	33326	33959
3144	2062795	2063218
52	33959	34679
3145	2063218	2063969
53	34679	35490
3146	2063969	2064230
54	35490	36048
3147	2064230	2064561
5150	3622283	3622977
55	36048	36746
3148	2064561	2065315
5151	3622977	3623684
56	36746	37394
1140	809413	810077
3149	2065315	2065763
5152	3623684	3624492
57	37394	38147
1141	810077	810856
5153	3624492	3625423
58	38147	38880
1142	810856	811682
5154	3625423	3626276
59	38880	39603
1143	811682	812629
5155	3626276	3627313
1144	812629	813513
5156	3627313	3628306
1145	813513	814265
5157	3628306	3628849
1146	814265	815285
5158	3628849	3629826
1147	815285	816062
3150	2065763	2066535
5159	3629826	3630603
1148	816062	816836
3151	2066535	2067510
1149	816836	817616
3152	2067510	2068345
60	39603	39839
3153	2068345	2069377
61	39839	40677
3154	2069377	2070176
62	40677	41053
3155	2070176	2070933
63	41053	41741
3156	2070933	2071747
64	41741	42178
3157	2071747	2072601
5160	3630603	3631553
65	42178	42901
3158	2072601	2073585
5161	3631553	3632410
66	42901	43730
1150	817616	818390
3159	2073585	2073992
5162	3632410	3633339
67	43730	44251
1151	818390	819197
5163	3633339	3634292
68	44251	44521
1152	819197	819939
5164	3634292	3635230
69	44521	45148
1153	819939	820909
5165	3635230	3636154
1154	820909	821430
5166	3636154	3637139
1155	821430	822000
5167	3637139	3638123
1156	822000	822965
5168	3638123	3639110
1157	822965	823981
3160	2073992	2074419
5169	3639110	3640085
1158	823981	825001
3161	2074419	2074807
1159	825001	825917
3162	2074807	2075725
70	45148	45583
3163	2075725	2076090
71	45583	46074
3164	2076090	2076784
72	46074	46746
3165	2076784	2077769
73	46746	47569
3166	2077769	2078628
74	47569	48175
3167	2078628	2079598
5170	3640085	3640484
75	48175	48854
3168	2079598	2080390
5171	3640484	3641384
76	48854	49671
1160	825917	826607
3169	2080390	2081189
5172	3641384	3642333
77	49671	50448
1161	826607	827223
5173	3642333	3643278
78	50448	51163
1162	827223	827797
5174	3643278	3644228
79	51163	52016
1163	827797	828678
5175	3644228	3645134
1164	828678	829678
5176	3645134	3646021
1165	829678	829902
5177	3646021	3646964
1166	829902	830266
5178	3646964	3647776
1167	830266	830540
3170	2081189	2081691
5179	3647776	3648703
1168	830540	830870
3171	2081691	2082114
1169	830870	831337
3172	2082114	2082909
80	52016	52845
3173	2082909	2083531
81	52845	53425
3174	2083531	2084271
82	53425	54127
3175	2084271	2084708
83	54127	54935
3176	2084708	2085539
84	54935	55613
3177	2085539	2086304
5180	3648703	3649517
85	55613	56370
3178	2086304	2087086
5181	3649517	3650377
86	56370	57036
1170	831337	831901
3179	2087086	2087887
5182	3650377	3651174
87	57036	57283
1171	831901	832271
5183	3651174	3651999
88	57283	58121
1172	832271	832909
5184	3651999	3652913
89	58121	58370
1173	832909	833536
5185	3652913	3653863
1174	833536	834520
5186	3653863	3654813
1175	834520	834846
5187	3654813	3655770
1176	834846	835094
5188	3655770	3656161
1177	835094	835493
3180	2087887	2088290
5189	3656161	3657139
1178	835493	835706
3181	2088290	2089127
1179	835706	836117
3182	2089127	2089953
90	58370	58949
3183	2089953	2090271
91	58949	59764
3184	2090271	2091079
92	59764	60592
3185	2091079	2091898
93	60592	61443
3186	2091898	2092878
94	61443	62226
3187	2092878	2093642
5190	3657139	3658083
95	62226	62775
3188	2093642	2094633
5191	3658083	3659092
96	62775	63322
1180	836117	836557
3189	2094633	2095408
5192	3659092	3660097
97	63322	64178
1181	836557	837708
5193	3660097	3661046
98	64178	65003
1182	837708	838137
5194	3661046	3661974
99	65003	65668
1183	838137	838422
5195	3661974	3662863
1184	838422	839425
5196	3662863	3663845
1185	839425	840396
5197	3663845	3664847
1186	840396	840705
5198	3664847	3665849
1187	840705	841416
3190	2095408	2095615
5199	3665849	3666855
1188	841416	842422
3191	2095615	2096506
1189	842422	843431
3192	2096506	2097242
3193	2097242	2098049
3194	2098049	2098497
3195	2098497	2099286
3196	2099286	2099650
3197	2099650	2100066
3198	2100066	2100388
1190	843431	843676
3199	2100388	2100668
1191	843676	843963
1192	843963	844539
1193	844539	845049
1194	845049	845755
1195	845755	846032
1196	846032	846403
1197	846403	846948
1198	846948	847909
1199	847909	848178
5200	3666855	3667859
5201	3667859	3668828
5202	3668828	3669793
5203	3669793	3670775
5204	3670775	3671746
5205	3671746	3672746
5206	3672746	3673771
5207	3673771	3674654
5208	3674654	3675623
3200	2100668	2101210
5209	3675623	3676408
3201	2101210	2101798
3202	2101798	2102104
3203	2102104	2103008
3204	2103008	2103562
3205	2103562	2104166
3206	2104166	2104786
3207	2104786	2105392
5210	3676408	3677400
3208	2105392	2105832
5211	3677400	3678388
1200	848178	849134
3209	2105832	2106286
5212	3678388	3679368
1201	849134	849695
5213	3679368	3680037
1202	849695	850036
5214	3680037	3681040
1203	850036	851163
5215	3681040	3681998
