1013_0	1344234	1344480
3160_0	1242308	1242387
3160_1	1242387	1242444
1294_0	372285	372439
4869_0	114201	114375
724_0	1177913	1178062
1515_0	734502	734600
3662_0	198423	198760
1796_0	1149875	1149987
4327_0	472769	472978
463_0	956250	956380
463_1	956380	956542
3120_0	1144978	1145214
1254_0	677167	677280
4829_0	9834	10007
965_0	25060	25270
4066_0	154296	154595
3622_0	357220	357338
3622_1	357338	357410
1756_0	1054943	1055134
4568_0	224097	224276
423_0	866180	866405
4568_1	224276	224424
1214_0	573951	574091
3361_0	490595	490777
1495_0	261236	261340
1495_1	261340	261597
4026_0	44705	44851
6173_0	35045	35159
1716_0	962285	962364
1716_1	962364	962544
162_0	422550	422789
1716_2	962544	962630
3863_0	1403323	1403422
1997_0	37378	37577
4528_0	735347	735552
4528_1	735552	735679
664_0	304946	305187
3321_0	404018	404134
1455_0	559120	559388
6133_0	1352016	1352164
4267_0	804855	804932
122_0	523336	523571
3823_0	84925	85034
4267_1	804932	805170
3823_1	85034	85195
1957_0	142484	142632
5970_0	1305263	1305394
5970_1	1305394	1305594
3060_0	629492	629567
3060_1	629567	629666
1194_0	399518	399612
4769_0	265927	266025
624_0	209371	209569
4769_1	266025	266310
624_1	209569	209666
1415_0	458615	458737
3562_0	503663	503969
1696_0	1238131	1238325
1696_1	1238325	1238380
4227_0	709823	710058
5930_0	1363025	1363174
1917_0	1402178	1402349
1917_1	1402349	1402453
363_0	374251	374445
1917_2	1402453	1402524
363_1	374445	374547
3020_0	116765	116833
1154_0	103565	103757
4729_0	363790	363982
865_0	252640	252746
865_1	252746	252922
3522_0	619672	619951
1656_0	417752	417924
1656_1	417924	418118
4468_0	449028	449281
323_0	250907	251190
1114_0	203933	204184
3261_0	271732	271850
1395_0	658904	659046
825_0	348582	348762
6073_0	213564	213790
6073_1	213790	213892
1616_0	1105709	1105868
3763_0	199107	199250
3763_1	199250	199372
1897_0	1163395	1163471
1897_1	1163471	1163774
4428_0	461568	461869
564_0	729128	729230
564_1	729230	729339
3221_0	1027965	1028132
1355_0	748020	748232
6033_0	118419	118652
4167_0	928367	928440
3723_0	288932	289211
1857_0	1267622	1267777
5870_0	1120898	1121119
1094_0	127853	127923
4669_0	488864	489070
524_0	641777	642013
1315_0	850662	850800
3462_0	286764	286916
1596_0	401327	401518
1596_1	401518	401598
4127_0	1021057	1021262
4127_1	1021262	1021370
6274_0	527891	528108
5830_0	1018263	1018529
1817_0	1374118	1374233
263_0	795581	795653
3964_0	1213427	1213601
263_1	795653	795799
3964_1	1213601	1213690
1054_0	1233987	1234157
4629_0	592601	592895
765_0	1076528	1076742
3422_0	197239	197394
1556_0	839949	840101
6234_0	437286	437365
4368_0	574392	574538
223_0	714018	714280
3924_0	1114373	1114528
3924_1	1114528	1114632
1014_0	1343932	1344138
1014_1	1344138	1344234
3161_0	1242160	1242308
1295_0	372081	372285
725_0	1177684	1177913
1516_0	734102	734234
3663_0	198760	199107
1797_0	1149987	1150082
4328_0	472046	472341
464_0	956542	956676
3121_0	1144811	1144908
3121_1	1144908	1144978
1255_0	676935	677167
966_0	25743	25908
4067_0	153973	154065
966_1	25908	26037
3623_0	357410	357523
4067_1	154065	154296
3623_1	357523	357680
1757_0	1055134	1055214
5770_0	553389	553463
1757_1	1055214	1055289
5770_1	553463	553627
424_0	864676	864789
4569_0	1345516	1345647
424_1	864789	864889
1215_0	573893	573951
3362_0	490216	490288
3362_1	490288	490461
3362_2	490461	490595
1496_0	261096	261236
926_0	740595	740709
4027_0	44320	44499
926_1	740709	740805
4027_1	44499	44705
6174_0	33858	34012
1717_0	962630	962749
5730_0	665959	666027
6174_1	34012	34166
5730_1	666027	666250
163_0	422299	422550
3864_0	1403422	1403540
3864_1	1403540	1403723
1998_0	36132	36305
4529_0	735870	736056
90_0	1292276	1292381
90_1	1292381	1292512
665_0	305187	305321
3322_0	403789	403916
3322_1	403916	404018
1456_0	559031	559120
6134_0	1352770	1353026
4268_0	569622	569730
123_0	523021	523097
3824_0	83083	83217
123_1	523097	523182
123_2	523182	523250
123_3	523250	523336
1958_0	143846	143978
5971_0	1305594	1305921
3061_0	629666	629746
3061_1	629746	629831
1195_0	399612	399723
50_0	989359	989533
1416_0	458517	458615
3563_0	503557	503663
1697_0	1237976	1238131
4228_0	708845	709046
1918_0	237585	237880
5931_0	1365259	1365370
5931_1	1365370	1365509
364_0	849102	849162
5931_2	1365509	1365579
364_1	849162	849373
5931_3	1365579	1365656
3021_0	724932	725198
1155_0	103757	103962
866_0	252922	253040
3523_0	619609	619672
1657_0	417482	417619
5670_0	377916	378179
4469_0	448917	449028
324_0	249358	249589
324_1	249589	249682
1115_0	204184	204265
1115_1	204265	204450
3262_0	271119	271257
1396_0	659046	659204
826_0	348762	348934
826_1	348934	349059
6074_0	211550	211742
1617_0	1105518	1105709
5630_0	256388	256685
3764_0	200694	200830
3764_1	200830	200940
1898_0	1350854	1351086
4429_0	543880	543974
4429_1	543974	544209
565_0	728877	729128
3222_0	1027321	1027462
1356_0	748232	748411
6034_0	118652	118834
6034_1	118834	118997
4168_0	926437	926524
3724_0	288706	288932
4168_1	926524	926721
1858_0	1268927	1269195
5871_0	1120607	1120704
5871_1	1120704	1120827
5871_2	1120827	1120898
1095_0	127508	127596
1095_1	127596	127759
525_0	641531	641777
1095_2	127759	127853
1316_0	850800	850914
3463_0	286916	287127
1597_0	401863	402066
4128_0	1022506	1022780
4128_1	1022780	1022901
6275_0	528108	528236
5831_0	1018098	1018263
1818_0	1373823	1374007
1818_1	1374007	1374118
264_0	604918	605107
3965_0	1213135	1213427
264_1	605107	605173
1055_0	1233766	1233987
766_0	1076251	1076446
766_1	1076446	1076528
3423_0	197394	197575
1557_0	840101	840261
5570_0	600245	600535
6235_0	437365	437603
4369_0	574538	574650
224_0	715260	715511
3925_0	1114130	1114373
4369_1	574650	574750
224_1	715511	715572
1015_0	1343766	1343932
3162_0	1242581	1242672
3162_1	1242672	1242849
1296_0	372565	372767
726_0	1177417	1177684
1517_0	734234	734360
5530_0	707809	708051
3664_0	1185743	1185946
1798_0	1150082	1150173
4329_0	472341	472507
465_0	956676	956898
465_1	956898	956950
3122_0	1145304	1145453
1256_0	677433	677564
967_0	25504	25612
4068_0	156095	156376
967_1	25612	25743
3624_0	63699	63847
1758_0	715637	715899
5771_0	553627	553717
5771_1	553717	553807
5771_2	553807	553883
425_0	864889	865174
1216_0	574236	574392
3363_0	490055	490216
1497_0	260993	261096
927_0	132088	132247
4028_0	42417	42568
927_1	132247	132334
6175_0	33532	33780
1718_0	960769	960976
5731_0	666250	666367
6175_1	33780	33858
164_0	422964	423174
3865_0	1403723	1403814
3865_1	1403814	1404087
1999_0	36305	36400
91_0	1292512	1292773
91_1	1292773	1292828
666_0	390428	390695
3323_0	403646	403789
1457_0	558895	558978
5470_0	424618	424710
1457_1	558978	559031
5470_1	424710	424797
6135_0	1352483	1352621
6135_1	1352621	1352770
4269_0	569502	569622
124_0	521946	522027
3825_0	83217	83416
124_1	522027	522133
3825_1	83416	83515
1959_0	143978	144086
5972_0	1305921	1305987
5972_1	1305987	1306196
3062_0	629831	629924
1196_0	399175	399317
51_0	989533	989711
51_1	989711	989777
626_0	208948	209115
1417_0	458400	458517
5430_0	514731	514985
1698_0	912287	912426
4229_0	708505	708845
1919_0	237880	237956
5932_0	177999	178145
1919_1	237956	238103
365_0	375375	375600
3022_0	725198	725302
1156_0	102945	103244
11_0	1080418	1080630
11_1	1080630	1080732
867_0	253040	253123
867_1	253123	253220
3524_0	618325	618467
3524_1	618467	618615
1658_0	415299	415366
5671_0	377783	377916
1658_1	415366	415494
325_0	248623	248716
1116_0	203414	203490
1116_1	203490	203653
3263_0	271257	271405
3263_1	271405	271499
1397_0	659204	659340
827_0	349059	349151
6075_0	211742	212036
1618_0	1106996	1107328
5631_0	256153	256388
3765_0	200470	200694
1899_0	1166571	1166873
566_0	729415	729508
566_1	729508	729687
3223_0	1027462	1027546
3223_1	1027546	1027665
3223_2	1027665	1027834
1357_0	748411	748586
5370_0	249270	249358
6035_0	118997	119272
4169_0	926721	926854
3725_0	288350	288447
3725_1	288447	288706
1859_0	1268598	1268699
5872_0	1121450	1121772
1859_1	1268699	1268813
1859_2	1268813	1268927
526_0	642245	642339
526_1	642339	642508
1317_0	850914	851063
5330_0	160265	160547
3464_0	285886	286035
1598_0	400435	400621
4129_0	1022901	1023054
4129_1	1023054	1023155
6276_0	527296	527461
5832_0	1018878	1019195
1819_0	1373649	1373823
265_0	605173	605240
3966_0	1214043	1214174
265_1	605240	605386
3966_1	1214174	1214360
1056_0	1233469	1233705
1056_1	1233705	1233766
767_0	1075916	1076169
767_1	1076169	1076251
3424_0	197575	197635
1558_0	841052	841206
5571_0	600535	600822
1558_1	841206	841330
6236_0	436654	436938
6236_1	436938	437002
225_0	715572	715637
3926_0	1114907	1115066
1016_0	1343507	1343689
1016_1	1343689	1343766
3163_0	1242444	1242581
1297_0	372439	372565
727_0	1177156	1177245
727_1	1177245	1177417
5531_0	708051	708265
3665_0	1185946	1186163
3665_1	1186163	1186305
1799_0	1150173	1150291
466_0	956950	957226
3123_0	1145214	1145304
1257_0	677280	677433
5270_0	1072870	1073193
5270_1	1073193	1073260
2960_0	500869	500992
2960_1	500992	501088
968_0	155438	155573
4069_0	155704	155783
968_1	155573	155704
3625_0	360161	360348
4069_1	155783	156095
3625_1	360348	360448
1759_0	1056596	1056707
5772_0	552830	552952
1759_1	1056707	1056865
5772_1	552952	553032
5772_2	553032	553111
426_0	865174	865225
426_1	865225	865350
1217_0	574091	574236
5230_0	1174155	1174487
3364_0	489965	490055
2920_0	614753	614862
1498_0	260189	260288
928_0	134525	134630
4029_0	42115	42417
928_1	134630	134783
928_2	134783	134841
6176_0	34343	34710
1719_0	960976	961118
5732_0	665269	665465
5732_1	665465	665610
165_0	422789	422869
165_1	422869	422964
3866_0	1404087	1404367
92_0	1291833	1291892
92_1	1291892	1291976
667_0	650753	650845
667_1	650845	651010
3324_0	404855	405077
1458_0	558634	558804
5471_0	424293	424519
1458_1	558804	558895
5471_1	424519	424618
6136_0	1353318	1353455
6136_1	1353455	1353618
3826_0	83515	83724
3826_1	83724	83819
5973_0	1306196	1306335
5973_1	1306335	1306429
5973_2	1306429	1306577
3063_0	629924	630052
1197_0	399317	399518
52_0	988926	989054
627_0	209115	209371
1418_0	459241	459511
5431_0	514579	514731
3565_0	503969	504167
1699_0	911970	912125
1699_1	912125	912287
5933_0	178145	178303
5933_1	178303	178409
5933_2	178409	178551
366_0	848538	848817
3023_0	725302	725580
1157_0	103244	103390
12_0	1080026	1080126
5170_0	905179	905248
1157_1	103390	103459
12_1	1080126	1080214
1157_2	103459	103565
2860_0	727876	728098
868_0	254685	254887
868_1	254887	254978
3525_0	618022	618325
1659_0	414988	415068
5672_0	377443	377783
1659_1	415068	415299
326_0	248241	248338
326_1	248338	248524
1117_0	203653	203810
5130_0	603588	603804
1117_1	203810	203933
5130_1	603804	603867
3264_0	230382	230592
2820_0	934271	934404
1398_0	660033	660137
828_0	347101	347187
828_1	347187	347390
6076_0	212036	212375
1619_0	1106620	1106757
5632_0	255543	255649
1619_1	1106757	1106996
5632_1	255649	255784
5632_2	255784	255884
3766_0	200262	200395
3766_1	200395	200470
567_0	729339	729415
3224_0	1026856	1027062
1358_0	748586	748861
5371_0	81051	81376
6036_0	119272	119549
3726_0	288007	288084
3726_1	288084	288350
5873_0	1121119	1121392
5873_1	1121392	1121450
1097_0	127254	127508
527_0	642013	642245
1318_0	849995	850150
5331_0	160547	160811
3465_0	286035	286196
1599_0	533637	533779
6277_0	527461	527684
5833_0	1018529	1018621
6277_1	527684	527891
5833_1	1018621	1018800
5833_2	1018800	1018878
266_0	604387	604540
3967_0	1213690	1213970
266_1	604540	604701
3967_1	1213970	1214043
1057_0	1233241	1233469
5070_0	733078	733145
5070_1	733145	733381
5070_2	733381	733451
2760_0	1191291	1191421
768_0	1078114	1078396
3425_0	197635	197826
1559_0	841330	841517
5572_0	600822	601136
6237_0	437002	437079
6237_1	437079	437286
226_0	714819	715074
3927_0	1114632	1114907
5030_0	638486	638701
1017_0	1343356	1343438
1017_1	1343438	1343507
3164_0	1241241	1241324
3164_1	1241324	1241502
2720_0	1302934	1303177
2720_1	1303177	1303238
1298_0	372907	373083
728_0	1175560	1175685
728_1	1175685	1175858
1519_0	735238	735347
5532_0	708265	708454
3666_0	1383958	1384184
467_0	957226	957276
467_1	957276	957486
3124_0	1145602	1145807
1258_0	678291	678536
5271_0	1072584	1072703
5271_1	1072703	1072870
2961_0	501088	501240
2961_1	501240	501313
969_0	153806	153973
3626_0	63109	63218
3626_1	63218	63448
5773_0	553111	553191
5773_1	553191	553292
5773_2	553292	553389
427_0	865350	865459
427_1	865459	865620
1218_0	572815	573032
5231_0	1173923	1174050
5231_1	1174050	1174155
3365_0	489728	489965
2921_0	614862	615056
1499_0	260062	260189
929_0	134320	134525
6177_0	34166	34343
5733_0	665610	665750
5733_1	665750	665889
5733_2	665889	665959
166_0	423394	423495
166_1	423495	423605
3867_0	1404367	1404572
2660_0	416562	416667
2660_1	416667	416776
93_0	1291976	1292056
93_1	1292056	1292276
668_0	302611	302703
668_1	302703	302840
3325_0	404737	404855
1459_0	558440	558634
5472_0	424854	425135
6137_0	1353026	1353318
126_0	522258	522556
3827_0	83819	83882
3827_1	83882	84145
3827_2	84145	84224
5974_0	1304570	1304686
3064_0	630052	630323
2620_0	310202	310253
1198_0	399723	399956
53_0	989054	989285
1198_1	399956	400051
53_1	989285	989359
628_0	210408	210493
628_1	210493	210691
1419_0	459116	459241
5432_0	515219	515343
5432_1	515343	515576
3566_0	504356	504479
5934_0	1321255	1321379
5934_1	1321379	1321529
367_0	375086	375170
367_1	375170	375253
3024_0	723917	724040
1158_0	102287	102601
13_0	1080214	1080418
5171_0	905248	905370
5171_1	905370	905581
2861_0	727765	727876
869_0	254978	255091
869_1	255091	255284
3526_0	618920	619193
3526_1	619193	619269
5673_0	377100	377179
5673_1	377179	377443
327_0	248054	248178
327_1	248178	248241
1118_0	201878	202106
5131_0	604137	604387
3265_0	230592	230692
2821_0	836377	836459
3265_1	230692	230843
1399_0	660137	660266
829_0	347390	347668
6077_0	212375	212623
5633_0	255284	255460
5633_1	255460	255543
3767_0	200114	200262
2560_0	852692	852904
2560_1	852904	853018
568_0	730926	731115
568_1	731115	731198
3225_0	1027062	1027321
1359_0	748861	748959
5372_0	248716	249010
5372_1	249010	249063
6037_0	119549	119899
3727_0	287888	288007
5874_0	1119818	1120079
5874_1	1120079	1120178
2520_0	751503	751840
1098_0	126966	127254
528_0	642729	642843
528_1	642843	642977
1319_0	850150	850257
5332_0	159838	159980
5332_1	159980	160153
3466_0	286196	286350
6278_0	526000	526347
5834_0	1019452	1019599
5834_1	1019599	1019793
267_0	604701	604824
3968_0	1212746	1213071
267_1	604824	604918
3968_1	1213071	1213135
1058_0	1232135	1232358
5071_0	732745	733078
1058_1	1232358	1232412
2761_0	1191421	1191690
769_0	1077883	1078114
3426_0	197826	197905
3426_1	197905	198132
5573_0	777345	777473
6238_0	436102	436333
227_0	715074	715260
3928_0	1115314	1115436
5031_0	638136	638486
1018_0	1345236	1345440
3165_0	1241058	1241131
3165_1	1241131	1241241
2721_0	1303238	1303326
1299_0	372767	372907
729_0	1175448	1175560
5533_0	708454	708505
3667_0	1185416	1185525
3667_1	1185525	1185743
2460_0	1063228	1063380
2460_1	1063380	1063439
468_0	955055	955220
468_1	955220	955311
3125_0	1145453	1145602
1259_0	678172	678291
5272_0	1072298	1072499
5272_1	1072499	1072584
2962_0	500455	500580
3627_0	358485	358756
5774_0	552302	552446
428_0	866708	866837
1219_0	572600	572815
5232_0	1173734	1173816
5232_1	1173816	1173923
3366_0	172700	173033
2922_0	813674	813803
2922_1	813803	813933
6178_0	35797	36023
5734_0	667012	667104
6178_1	36023	36132
167_0	423174	423267
167_1	423267	423394
3868_0	1404572	1404648
3868_1	1404648	1404789
3868_2	1404789	1404881
2661_0	416304	416445
2661_1	416445	416562
94_0	1293286	1293416
94_1	1293416	1293591
669_0	302840	303050
3326_0	984791	984867
3326_1	984867	984972
5473_0	424797	424854
6138_0	1351352	1351536
127_0	522133	522258
3828_0	82258	82404
3828_1	82404	82573
5975_0	1304686	1304787
5975_1	1304787	1304859
5975_2	1304859	1304949
3065_0	630323	630460
2621_0	309933	310025
2621_1	310025	310127
1199_0	400051	400159
2621_2	310127	310202
54_0	988516	988720
629_0	210691	210822
629_1	210822	210958
5433_0	514985	515219
3567_0	504167	504250
3567_1	504250	504356
2360_0	867854	868038
5935_0	1373409	1373649
368_0	374095	374251
3025_0	724040	724241
1159_0	102601	102787
14_0	1081026	1081232
5172_0	905581	905732
1159_1	102787	102945
5172_1	905732	905905
2862_0	727581	727641
2862_1	727641	727765
3527_0	618615	618695
3527_1	618695	618920
5674_0	376805	377100
2320_0	769178	769261
2320_1	769261	769376
328_0	278174	278251
1119_0	202106	202354
5132_0	605574	605846
3266_0	230014	230120
2822_0	836179	836377
6078_0	211141	211370
5634_0	257321	257513
6078_1	211370	211470
3768_0	201046	201348
2561_0	853018	853116
569_0	730636	730926
3226_0	183673	183846
5373_0	249063	249270
6038_0	119899	120215
3728_0	287611	287888
5875_0	1119535	1119818
2521_0	751840	751979
2521_1	751979	752034
1099_0	126662	126722
1099_1	126722	126966
529_0	642508	642568
529_1	642568	642729
5333_0	160153	160265
3467_0	286350	286446
2260_0	1078657	1078816
6279_0	526347	526552
5835_0	1019195	1019263
5835_1	1019263	1019452
268_0	603867	604038
3969_0	1212577	1212746
268_1	604038	604137
1059_0	1231954	1232061
5072_0	733804	734006
1059_1	1232061	1232135
5072_1	734006	734102
2762_0	1191690	1191808
3427_0	198132	198423
5574_0	601442	601759
2220_0	1181406	1181619
6239_0	436333	436459
